task,checkpoint,checkpoint_sha256,source_id,init_id,initialization_seed,state,seed,adapt_T,lr,updates,role,engine,id,infer_T,calibration,ce,accuracy,actual_engine,targets,cal_T,cal_seed,batch,split,identity_path,gpu,legacy_id
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c2_e4_bn9640,4,bn_cross,1.3432381532668776,0.6511,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c4_e2_bn9640,2,bn_cross,1.4391763683666126,0.634,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c4_e4_bn9640,4,bn_cross,1.3178824478666122,0.6562,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c2_e2_bn9740,2,bn_cross,1.4103217120381655,0.6485,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c2_e4_bn9740,4,bn_cross,1.3440208971822751,0.6511,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c4_e2_bn9740,2,bn_cross,1.4325061704515247,0.6399,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c4_e4_bn9740,4,bn_cross,1.313277287504566,0.6595,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c2_e2_bn9840,2,bn_cross,1.4072481342276966,0.643,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c2_e4_bn9840,4,bn_cross,1.340277287124304,0.6518,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c4_e2_bn9840,2,bn_cross,1.4405307047918556,0.6313,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T2_lr2e-05/step2048.pt,c6f755c640ec5172c15b7952339ac3b27a82a58cc326126ee4a628274e485f67,B_s9723_a2_K2048,B,12550.0,adapted,9723.0,2.0,2e-05,2048,primary,graph,B_s9723_a2_K2048_c4_e4_bn9840,4,bn_cross,1.3164211498896592,0.6588,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step512.pt,3f1375a01a19bbf21c9aba6264e9fedde54cb7bde346599a9a2c628f6c605ecb,B_s9723_a4_K512,B,12550.0,adapted,9723.0,4.0,2e-05,512,primary,graph,B_s9723_a4_K512_e2_raw,2,raw,1.6637117291188332,0.6133,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step512.pt,3f1375a01a19bbf21c9aba6264e9fedde54cb7bde346599a9a2c628f6c605ecb,B_s9723_a4_K512,B,12550.0,adapted,9723.0,4.0,2e-05,512,primary,graph,B_s9723_a4_K512_e4_raw,4,raw,1.460295649488666,0.6506,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step512.pt,3f1375a01a19bbf21c9aba6264e9fedde54cb7bde346599a9a2c628f6c605ecb,B_s9723_a4_K512,B,12550.0,adapted,9723.0,4.0,2e-05,512,primary,graph,B_s9723_a4_K512_c2_e2_bn9640,2,bn_cross,1.5889882184779272,0.6294,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step512.pt,3f1375a01a19bbf21c9aba6264e9fedde54cb7bde346599a9a2c628f6c605ecb,B_s9723_a4_K512,B,12550.0,adapted,9723.0,4.0,2e-05,512,primary,graph,B_s9723_a4_K512_c4_e4_bn9640,4,bn_cross,1.332808543484623,0.6652,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step1024.pt,ce4e98703b0285739d8c13f4b8b129d89726d500330c37289240cf338ec641f3,B_s9723_a4_K1024,B,12550.0,adapted,9723.0,4.0,2e-05,1024,primary,graph,B_s9723_a4_K1024_e2_raw,2,raw,1.6178867670850363,0.6239,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step1024.pt,ce4e98703b0285739d8c13f4b8b129d89726d500330c37289240cf338ec641f3,B_s9723_a4_K1024,B,12550.0,adapted,9723.0,4.0,2e-05,1024,primary,graph,B_s9723_a4_K1024_e4_raw,4,raw,1.4156319702039588,0.6536,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step1024.pt,ce4e98703b0285739d8c13f4b8b129d89726d500330c37289240cf338ec641f3,B_s9723_a4_K1024,B,12550.0,adapted,9723.0,4.0,2e-05,1024,primary,graph,B_s9723_a4_K1024_c2_e2_bn9640,2,bn_cross,1.5838377996634692,0.626,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step1024.pt,ce4e98703b0285739d8c13f4b8b129d89726d500330c37289240cf338ec641f3,B_s9723_a4_K1024,B,12550.0,adapted,9723.0,4.0,2e-05,1024,primary,graph,B_s9723_a4_K1024_c4_e4_bn9640,4,bn_cross,1.323428981984593,0.6667,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_e2_raw,2,raw,1.6422058631287888,0.6166,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_e4_raw,4,raw,1.4379427263406803,0.6567,graph,10000,,,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c2_e2_bn9640,2,bn_cross,1.5679486909253524,0.6295,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c2_e4_bn9640,4,bn_cross,1.4327415461604833,0.6494,graph,10000,2.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c4_e2_bn9640,2,bn_cross,1.5257714622932486,0.6274,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c4_e4_bn9640,4,bn_cross,1.319841735863965,0.6666,graph,10000,4.0,9640.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c2_e2_bn9740,2,bn_cross,1.5611643471972085,0.63,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c2_e4_bn9740,4,bn_cross,1.4320057526495658,0.6495,graph,10000,2.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c4_e2_bn9740,2,bn_cross,1.5236631140243728,0.6307,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c4_e4_bn9740,4,bn_cross,1.3192944749350892,0.6657,graph,10000,4.0,9740.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c2_e2_bn9840,2,bn_cross,1.5746259762146744,0.6323,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c2_e4_bn9840,4,bn_cross,1.4364414491912583,0.6464,graph,10000,2.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c4_e2_bn9840,2,bn_cross,1.5269905181777663,0.633,graph,10000,4.0,9840.0,,,,,
vision,/root/autodl-tmp/snn_revision_round3/models/formal_B/s9723_T4_lr2e-05/step2048.pt,30ea8ded7381f43cefe2dc5c0a4f520bb0a258ce8c63d4df8a2109861a42ac7c,B_s9723_a4_K2048,B,12550.0,adapted,9723.0,4.0,2e-05,2048,primary,graph,B_s9723_a4_K2048_c4_e4_bn9840,4,bn_cross,1.3202332229321356,0.6662,graph,10000,4.0,9840.0,,,,,
language,,4ded420a0784025eb039a83d8e83b799dce23c0d99ec0f1a202eee539a02a79c,,legacy,,shared_initial,,,,0,legacy_replay,eager,legacy_language_initial_e2_raw_eager,2,raw,3.1998100274612424,0.451610541727672,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/fused_state.pt,0.0,language_initial_e2_raw_eager
language,,4ded420a0784025eb039a83d8e83b799dce23c0d99ec0f1a202eee539a02a79c,,legacy,,shared_initial,,,,0,legacy_replay,eager,legacy_language_initial_e4_raw_eager,4,raw,2.9640369368254316,0.4799170326988775,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/fused_state.pt,0.0,language_initial_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step512.pt,186c5856074dd0c744cb892bb5018caf8e8c88a41d5214dc77473f08f3e83da2,,legacy,,adapted,8621.0,2.0,,512,legacy_replay,eager,legacy_language_s8621_K512_a2_e2_raw_eager,2,raw,2.7954389739160734,0.49277696437286483,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step512.pt,0.0,language_s8621_K512_a2_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step512.pt,186c5856074dd0c744cb892bb5018caf8e8c88a41d5214dc77473f08f3e83da2,,legacy,,adapted,8621.0,2.0,,512,legacy_replay,eager,legacy_language_s8621_K512_a2_e4_raw_eager,4,raw,2.773115295453225,0.49570522205954126,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step512.pt,0.0,language_s8621_K512_a2_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step512.pt,c02489ba9b65b0606d5f13cff61e4980d2161451bc67623df3d256e23f7681b7,,legacy,,adapted,8621.0,4.0,,512,legacy_replay,eager,legacy_language_s8621_K512_a4_e2_raw_eager,2,raw,2.8532079173180143,0.4882137628111274,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step512.pt,0.0,language_s8621_K512_a4_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step512.pt,c02489ba9b65b0606d5f13cff61e4980d2161451bc67623df3d256e23f7681b7,,legacy,,adapted,8621.0,4.0,,512,legacy_replay,eager,legacy_language_s8621_K512_a4_e4_raw_eager,4,raw,2.632038896150247,0.5168862859931674,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step512.pt,0.0,language_s8621_K512_a4_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step512.pt,56263b0feefc17d932395fa259a02a28576ca9782c3a56cf36df6c8df9558074,,legacy,,adapted,8622.0,2.0,,512,legacy_replay,eager,legacy_language_s8622_K512_a2_e2_raw_eager,2,raw,2.7854502767222633,0.49494875549048317,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step512.pt,1.0,language_s8622_K512_a2_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step512.pt,56263b0feefc17d932395fa259a02a28576ca9782c3a56cf36df6c8df9558074,,legacy,,adapted,8622.0,2.0,,512,legacy_replay,eager,legacy_language_s8622_K512_a2_e4_raw_eager,4,raw,2.7795718578657653,0.4965836993655442,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step512.pt,1.0,language_s8622_K512_a2_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step512.pt,9e5381fe9821f1d0f3f31f1d9151ac353cf57429e2d4dd7bd9df610a69ac721d,,legacy,,adapted,8622.0,4.0,,512,legacy_replay,eager,legacy_language_s8622_K512_a4_e2_raw_eager,2,raw,2.8574936564359397,0.4865544167886774,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step512.pt,1.0,language_s8622_K512_a4_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step512.pt,9e5381fe9821f1d0f3f31f1d9151ac353cf57429e2d4dd7bd9df610a69ac721d,,legacy,,adapted,8622.0,4.0,,512,legacy_replay,eager,legacy_language_s8622_K512_a4_e4_raw_eager,4,raw,2.6288365867926085,0.5142020497803806,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step512.pt,1.0,language_s8622_K512_a4_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step512.pt,b39c97d8ee6ad608d9562455ff3d89757df667171adc76db817bd7c42aec5a99,,legacy,,adapted,8623.0,2.0,,512,legacy_replay,eager,legacy_language_s8623_K512_a2_e2_raw_eager,2,raw,2.7775067997362175,0.49824304538799413,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step512.pt,0.0,language_s8623_K512_a2_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step512.pt,b39c97d8ee6ad608d9562455ff3d89757df667171adc76db817bd7c42aec5a99,,legacy,,adapted,8623.0,2.0,,512,legacy_replay,eager,legacy_language_s8623_K512_a2_e4_raw_eager,4,raw,2.7741759425395847,0.49880429477794047,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step512.pt,0.0,language_s8623_K512_a2_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step512.pt,11ca80b08791be50f4ae758696dd03fbf1068d2ad0070a2141c7309cb6bd8f4f,,legacy,,adapted,8623.0,4.0,,512,legacy_replay,eager,legacy_language_s8623_K512_a4_e2_raw_eager,2,raw,2.852638846268426,0.48650561249389945,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step512.pt,0.0,language_s8623_K512_a4_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step512.pt,11ca80b08791be50f4ae758696dd03fbf1068d2ad0070a2141c7309cb6bd8f4f,,legacy,,adapted,8623.0,4.0,,512,legacy_replay,eager,legacy_language_s8623_K512_a4_e4_raw_eager,4,raw,2.637228915786628,0.5149097120546609,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8623_lr2e-05/step512.pt,0.0,language_s8623_K512_a4_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step4096.pt,b28d572dd70da7681dd3c1390dba691f338202170d0f829d104bfa068bbc8760,,legacy,,adapted,8621.0,2.0,,4096,legacy_replay,eager,legacy_language_s8621_K4096_a2_e2_raw_eager,2,raw,2.6849229623143835,0.5079062957540263,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step4096.pt,0.0,language_s8621_K4096_a2_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step4096.pt,b28d572dd70da7681dd3c1390dba691f338202170d0f829d104bfa068bbc8760,,legacy,,adapted,8621.0,2.0,,4096,legacy_replay,eager,legacy_language_s8621_K4096_a2_e4_raw_eager,4,raw,2.720414614869546,0.5039043435822352,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8621_lr2e-05/step4096.pt,0.0,language_s8621_K4096_a2_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,b1157521f1ce4ce6581b763d0c67277d3146e61ca4d26d74d34c31e5f03afade,,legacy,,adapted,8621.0,4.0,,4096,legacy_replay,eager,legacy_language_s8621_K4096_a4_e2_raw_eager,2,raw,2.7486937856900475,0.5008296730112249,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,0.0,language_s8621_K4096_a4_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,b1157521f1ce4ce6581b763d0c67277d3146e61ca4d26d74d34c31e5f03afade,,legacy,,adapted,8621.0,4.0,,4096,legacy_replay,eager,legacy_language_s8621_K4096_a4_e4_raw_eager,4,raw,2.55010303650438,0.5265739385065886,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,0.0,language_s8621_K4096_a4_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step4096.pt,428e117cbebf1e2675fb96c9450d7d788535c00f031abb45784924eca7f016e6,,legacy,,adapted,8622.0,2.0,,4096,legacy_replay,eager,legacy_language_s8622_K4096_a2_e2_raw_eager,2,raw,2.6773056069415007,0.5097608589555881,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step4096.pt,1.0,language_s8622_K4096_a2_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step4096.pt,428e117cbebf1e2675fb96c9450d7d788535c00f031abb45784924eca7f016e6,,legacy,,adapted,8622.0,2.0,,4096,legacy_replay,eager,legacy_language_s8622_K4096_a2_e4_raw_eager,4,raw,2.700286766917164,0.5084187408491947,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8622_lr2e-05/step4096.pt,1.0,language_s8622_K4096_a2_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step4096.pt,78934d77908c0235692d1b7eeb0f20b9c0c6332fa46ed65f386ffac941acf0ae,,legacy,,adapted,8622.0,4.0,,4096,legacy_replay,eager,legacy_language_s8622_K4096_a4_e2_raw_eager,2,raw,2.753018661211436,0.5020253782332845,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step4096.pt,1.0,language_s8622_K4096_a4_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step4096.pt,78934d77908c0235692d1b7eeb0f20b9c0c6332fa46ed65f386ffac941acf0ae,,legacy,,adapted,8622.0,4.0,,4096,legacy_replay,eager,legacy_language_s8622_K4096_a4_e4_raw_eager,4,raw,2.5488229793977433,0.5264519277696438,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8622_lr2e-05/step4096.pt,1.0,language_s8622_K4096_a4_e4_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,db7170626db254348bb66dc2333d635db2549872ecd0e6651514b71b60a0d6a5,,legacy,,adapted,8623.0,2.0,,4096,legacy_replay,eager,legacy_language_s8623_K4096_a2_e2_raw_eager,2,raw,2.674572400660702,0.5095168374816984,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,0.0,language_s8623_K4096_a2_e2_raw_eager
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,db7170626db254348bb66dc2333d635db2549872ecd0e6651514b71b60a0d6a5,,legacy,,adapted,8623.0,2.0,,4096,legacy_replay,eager,legacy_language_s8623_K4096_a2_e4_raw_eager,4,raw,2.695996974681157,0.5062957540263543,eager,40980,,,4.0,test,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T2_seed8623_lr2e-05/step4096.pt,0.0,language_s8623_K4096_a2_e4_raw_eager
