architecture,checkpoint,tag,T,batch,route,session,gpu,gpu_id,torch,cuda,copy_scope,warmup_capture_seconds,engine,round,repeat,wall_ms,cuda_ms,peak_allocated_gib,reserved_gib
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,0,151.61330252885818,151.55906677246094,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,1,151.2652300298214,151.23660278320312,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,2,151.60011500120163,151.57037353515625,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,3,151.53026580810547,151.4956817626953,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,4,151.57045796513557,151.53765869140625,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,5,151.55145153403282,151.52024841308594,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,6,151.56314894557,151.53050231933594,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,7,151.79025754332542,151.7557830810547,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,8,151.51501074433327,151.4833984375,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,0,9,151.4841839671135,151.45472717285156,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,0,150.00107511878014,149.95455932617188,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,1,149.87993612885475,149.85215759277344,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,2,150.04732832312584,150.0211181640625,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,3,150.01575276255608,149.9893798828125,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,4,149.99983459711075,149.9769287109375,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,5,149.99274164438248,149.97088623046875,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,6,150.0931903719902,150.0702667236328,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,7,150.06203204393387,150.03750610351562,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,8,150.02953633666039,150.0067901611328,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,0,9,150.06161108613014,150.03955078125,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,0,150.0290371477604,149.98629760742188,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,1,150.0743068754673,150.05081176757812,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,2,150.0246673822403,150.0004425048828,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,3,150.08627995848656,150.0631103515625,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,4,150.08098259568214,150.05593872070312,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,5,150.02252161502838,149.99757385253906,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,6,149.9606929719448,149.93714904785156,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,7,150.0563956797123,150.03443908691406,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,8,150.03644675016403,150.01280212402344,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,1,9,149.98402073979378,149.96173095703125,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,0,150.2431407570839,150.2064666748047,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,1,150.12266114354134,150.0958709716797,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,2,150.06176754832268,150.03648376464844,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,3,150.11700987815857,150.0886993408203,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,4,150.22056177258492,150.18666076660156,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,5,150.056853890419,150.0312042236328,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,6,150.15175193548203,150.1265869140625,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,7,150.28522536158562,150.2617645263672,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,8,150.30678734183311,150.28428649902344,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,1,9,150.26714652776718,150.24432373046875,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,0,151.86361223459244,151.80697631835938,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,1,151.70197188854218,151.66876220703125,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,2,151.9448645412922,151.91448974609375,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,3,151.67489275336266,151.64620971679688,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,4,151.78201347589493,151.7496337890625,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,5,151.81182697415352,151.77903747558594,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,6,151.99290215969086,151.96131896972656,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,7,151.8036276102066,151.77317810058594,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,8,151.7501063644886,151.71884155273438,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,1,9,151.71191468834877,151.67897033691406,3.0480575561523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,0,150.37789940834045,150.32217407226562,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,1,150.1084715127945,150.0825653076172,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,2,150.38184076547623,150.35903930664062,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,3,150.18322691321373,150.16140747070312,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,4,150.23233741521835,150.2064666748047,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,5,150.2912938594818,150.26687622070312,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,6,150.3249891102314,150.29965209960938,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,7,150.2741202712059,150.2481231689453,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,8,150.271225720644,150.24732971191406,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph,2,9,150.24563297629356,150.22181701660156,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,0,150.40918812155724,150.3836212158203,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,1,150.3080278635025,150.2730255126953,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,2,150.43751150369644,150.40716552734375,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,3,150.39333701133728,150.37017822265625,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,4,150.3017470240593,150.27813720703125,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,5,150.23834630846977,150.21466064453125,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,6,150.19023790955544,150.1634521484375,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,7,150.19721165299416,150.17164611816406,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,8,150.34477412700653,150.31910705566406,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,graph_with_copy,2,9,150.28950572013855,150.26556396484375,2.3332138061523438,8.744140625
language,/root/autodl-tmp/snn0907/orthogonal_pilot_20260907/data/paper_experiments_20260908/formal/T4_seed8621_lr2e-05/step4096.pt,formal_T4_seed8621_step4096,4,64,full,8621,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.8871132619678974,eager,2,0,152.04334631562233,152.0025634765625,3.0480575561523438,8.744140625
